line_code	Envs	Value	Traits
Line569	C	16	ERN
Line569	D	15.2	ERN
Line4	A	276.5	EW
Line4	B	190.44	EW
Line4	C	289.68	EW
Line4	D	200.2	EW
Line18	A	367.32	EW
Line18	B	275.58	EW
Line18	C	272.26	EW
Line18	D	221.4	EW
Line19	A	375.38	EW
Line19	B	NA	EW
Line19	C	266.34	EW
Line19	D	293.3	EW
Line25	A	291.44	EW
Line25	B	224.88	EW
Line25	C	258.14	EW
Line25	D	225.02	EW
Line28	A	285.14	EW
Line28	B	192.36	EW
Line28	C	249	EW
Line28	D	201.02	EW
Line33	A	317.98	EW
Line33	B	243.38	EW
Line33	C	255.76	EW
Line33	D	215.6	EW
Line34	A	256.26	EW
Line34	B	172.58	EW
Line34	C	221.08	EW
Line34	D	312.68	EW
Line38	A	198.85	EW
Line38	B	218.42	EW
Line38	C	233.78	EW
Line38	D	242.34	EW
Line42	A	165.36	EW
Line42	B	185.96	EW
Line42	C	231.88	EW
Line42	D	243.96	EW
Line43	A	311.5	EW
Line43	B	180.04	EW
Line43	C	214.68	EW
Line43	D	236.68	EW
Line45	A	308.22	EW
Line45	B	237.8	EW
Line45	C	253.48	EW
Line45	D	230.62	EW
Line53	A	410.22	EW
Line53	B	276	EW
Line53	C	265.28	EW
Line53	D	281.9	EW
Line54	A	342.66	EW
Line54	B	126.46	EW
Line54	C	193.8	EW
Line54	D	247.76	EW
Line56	A	273.9	EW
Line56	B	195.72	EW
Line56	C	199.42	EW
Line56	D	204.3	EW
Line57	A	386.06	EW
Line57	B	260.3	EW
Line57	C	318.6	EW
Line57	D	297.9	EW
Line60	A	253.06	EW
Line60	B	160.57	EW
Line60	C	227.2	EW
Line60	D	279.8	EW
Line61	A	317.96	EW
Line61	B	201.37	EW
Line61	C	203.16	EW
Line61	D	226.42	EW
Line63	A	274.68	EW
Line63	B	201.05	EW
Line63	C	206.5	EW
Line63	D	200.06	EW
Line67	A	248.14	EW
Line67	B	206.38	EW
Line67	C	247.2	EW
Line67	D	240.88	EW
Line68	A	364.64	EW
Line68	B	236.88	EW
Line68	C	272.2	EW
Line68	D	301.38	EW
Line76	A	267.6	EW
Line76	B	143.92	EW
Line76	C	265.66	EW
Line76	D	253.7	EW
Line77	A	250.6	EW
Line77	B	198.32	EW
Line77	C	255	EW
Line77	D	273.56	EW
Line79	A	NA	EW
Line79	B	NA	EW
Line79	C	NA	EW
Line79	D	NA	EW
Line80	A	313.68	EW
Line80	B	199.43	EW
Line80	C	248.86	EW
Line80	D	269	EW
Line81	A	229.24	EW
Line81	B	245.94	EW
Line81	C	268.94	EW
Line81	D	254.22	EW
Line82	A	339.68	EW
Line82	B	209.7	EW
Line82	C	284.06	EW
Line82	D	260.02	EW
Line83	A	356.5	EW
Line83	B	228.76	EW
Line83	C	238.72	EW
Line83	D	236.18	EW
Line84	A	347.24	EW
Line84	B	224.78	EW
Line84	C	255.46	EW
Line84	D	300.22	EW
Line85	A	336.1	EW
Line85	B	228.42	EW
Line85	C	249.36	EW
Line85	D	261.65	EW
Line88	A	328.86	EW
Line88	B	205.5	EW
Line88	C	293.22	EW
Line88	D	285.54	EW
Line89	A	210.5	EW
Line89	B	169.16	EW
Line89	C	198.43	EW
Line89	D	182.02	EW
Line102	A	333.9	EW
Line102	B	228.32	EW
Line102	C	277.88	EW
Line102	D	324.12	EW
Line103	A	301.94	EW
Line103	B	220.73	EW
Line103	C	227.94	EW
Line103	D	202.46	EW
Line106	A	298.64	EW
Line106	B	232.36	EW
Line106	C	272.66	EW
Line106	D	256.55	EW
Line108	A	330	EW
Line108	B	254.28	EW
Line108	C	241.42	EW
Line108	D	259.02	EW
Line109	A	223.86	EW
Line109	B	211.44	EW
Line109	C	228.66	EW
Line109	D	233.46	EW
Line110	A	277.8	EW
Line110	B	183.08	EW
Line110	C	227.55	EW
Line110	D	231.42	EW
Line111	A	319.22	EW
Line111	B	184.03	EW
Line111	C	252.82	EW
Line111	D	192.25	EW
Line112	A	357.88	EW
Line112	B	195.9	EW
Line112	C	268.46	EW
Line112	D	258.98	EW
Line113	A	275.86	EW
Line113	B	195.32	EW
Line113	C	263.06	EW
Line113	D	265.9	EW
Line114	A	269.56	EW
Line114	B	227.88	EW
Line114	C	234.86	EW
Line114	D	230.88	EW
Line118	A	293.44	EW
Line118	B	177.13	EW
Line118	C	235.66	EW
Line118	D	219.54	EW
Line122	A	352.98	EW
Line122	B	210.16	EW
Line122	C	280.82	EW
Line122	D	326	EW
Line123	A	361.44	EW
Line123	B	265.93	EW
Line123	C	330.46	EW
Line123	D	268.44	EW
Line124	A	332.14	EW
Line124	B	235.96	EW
Line124	C	260.9	EW
Line124	D	333.5	EW
Line129	A	279.92	EW
Line129	B	227.4	EW
Line129	C	218.34	EW
Line129	D	263.52	EW
Line131	A	181.8	EW
Line131	B	188.36	EW
Line131	C	233.1	EW
Line131	D	202.22	EW
Line134	A	227.62	EW
Line134	B	173.3	EW
Line134	C	214.04	EW
Line134	D	240.3	EW
Line135	A	228.22	EW
Line135	B	93.94	EW
Line135	C	237.3	EW
Line135	D	145.3	EW
Line137	A	241.5	EW
Line137	B	135.92	EW
Line137	C	215.62	EW
Line137	D	218.58	EW
Line138	A	262.44	EW
Line138	B	149.5	EW
Line138	C	193.34	EW
Line138	D	171.02	EW
Line142	A	277.2	EW
Line142	B	180.14	EW
Line142	C	220.5	EW
Line142	D	177.54	EW
Line144	A	306.3	EW
Line144	B	188.33	EW
Line144	C	241.64	EW
Line144	D	264.06	EW
Line147	A	290.58	EW
Line147	B	221.1	EW
Line147	C	202.6	EW
Line147	D	228.48	EW
Line151	A	294.44	EW
Line151	B	186.48	EW
Line151	C	242.5	EW
Line151	D	231.24	EW
Line152	A	198.16	EW
Line152	B	108.46	EW
Line152	C	238.62	EW
Line152	D	283.55	EW
Line156	A	315.5	EW
Line156	B	230.96	EW
Line156	C	268.24	EW
Line156	D	278.76	EW
Line166	A	270.6	EW
Line166	B	222.48	EW
Line166	C	236.02	EW
Line166	D	243.88	EW
Line167	A	294.04	EW
Line167	B	192.6	EW
Line167	C	202	EW
Line167	D	234.95	EW
Line170	A	469.06	EW
Line170	B	222.36	EW
Line170	C	270.16	EW
Line170	D	285.58	EW
Line171	A	371.78	EW
Line171	B	263.76	EW
Line171	C	236.84	EW
Line171	D	276.16	EW
Line176	A	344.28	EW
Line176	B	228.34	EW
Line176	C	262.84	EW
Line176	D	241.6	EW
Line179	A	271.98	EW
Line179	B	178.72	EW
Line179	C	187.95	EW
Line179	D	200.28	EW
Line186	A	248.36	EW
Line186	B	188.92	EW
Line186	C	204.04	EW
Line186	D	180.2	EW
Line191	A	332.32	EW
Line191	B	182.8	EW
Line191	C	188.56	EW
Line191	D	176.8	EW
Line194	A	272.94	EW
Line194	B	221.06	EW
Line194	C	258.38	EW
Line194	D	239.94	EW
Line195	A	338.66	EW
Line195	B	196.28	EW
Line195	C	276.64	EW
Line195	D	187.08	EW
Line203	A	351.26	EW
Line203	B	241.52	EW
Line203	C	259.12	EW
Line203	D	242.08	EW
Line204	A	293.98	EW
Line204	B	225.08	EW
Line204	C	259.36	EW
Line204	D	236.86	EW
Line205	A	268	EW
Line205	B	229.2	EW
Line205	C	225.66	EW
Line205	D	201.42	EW
Line206	A	323.92	EW
Line206	B	251.36	EW
Line206	C	276.5	EW
Line206	D	274.42	EW
Line208	A	335.4	EW
Line208	B	159.18	EW
Line208	C	321.28	EW
Line208	D	293.75	EW
Line209	A	274.58	EW
Line209	B	182.6	EW
Line209	C	201.68	EW
Line209	D	225.78	EW
Line211	A	256.18	EW
Line211	B	195.06	EW
Line211	C	299.96	EW
Line211	D	250.74	EW
Line212	A	334.1	EW
Line212	B	232.48	EW
Line212	C	232.54	EW
Line212	D	257.98	EW
Line222	A	244.22	EW
Line222	B	173.6	EW
Line222	C	168.2	EW
Line222	D	213.13	EW
Line223	A	318.08	EW
Line223	B	136	EW
Line223	C	225.76	EW
Line223	D	104.6	EW
Line231	A	292	EW
Line231	B	176.88	EW
Line231	C	236.52	EW
Line231	D	245.97	EW
Line232	A	290.08	EW
Line232	B	215.83	EW
Line232	C	253.86	EW
Line232	D	243.64	EW
Line233	A	351.72	EW
Line233	B	210.08	EW
Line233	C	268.66	EW
Line233	D	286.5	EW
Line238	A	219.82	EW
Line238	B	203.8	EW
Line238	C	241.6	EW
Line238	D	230.36	EW
Line241	A	209.04	EW
Line241	B	183.94	EW
Line241	C	248.3	EW
Line241	D	170.5	EW
Line245	A	241.62	EW
Line245	B	201.1	EW
Line245	C	231.9	EW
Line245	D	203.68	EW
Line250	A	307	EW
Line250	B	210.42	EW
Line250	C	273.18	EW
Line250	D	256.73	EW
Line254	A	351.8	EW
Line254	B	242.48	EW
Line254	C	316.86	EW
Line254	D	308.46	EW
Line256	A	359.64	EW
Line256	B	200.6	EW
Line256	C	313.8	EW
Line256	D	302.14	EW
Line257	A	235.42	EW
Line257	B	195.26	EW
Line257	C	219.58	EW
Line257	D	230.03	EW
Line259	A	262.26	EW
Line259	B	192.56	EW
Line259	C	195.02	EW
Line259	D	207.76	EW
Line265	A	226.22	EW
Line265	B	193.12	EW
Line265	C	117.33	EW
Line265	D	177.18	EW
Line267	A	240.32	EW
Line267	B	204.84	EW
Line267	C	200.6	EW
Line267	D	197.14	EW
Line268	A	314.04	EW
Line268	B	209.24	EW
Line268	C	294.1	EW
Line268	D	182.5	EW
Line271	A	304.66	EW
Line271	B	210.02	EW
Line271	C	274.28	EW
Line271	D	NA	EW
Line272	A	253.76	EW
Line272	B	146.18	EW
Line272	C	180.42	EW
Line272	D	183.52	EW
Line273	A	281.06	EW
Line273	B	184.2	EW
Line273	C	206.36	EW
Line273	D	227.08	EW
Line275	A	279.3	EW
Line275	B	125.06	EW
Line275	C	169.46	EW
Line275	D	187.53	EW
Line277	A	256.08	EW
Line277	B	184.7	EW
Line277	C	171.82	EW
Line277	D	143.42	EW
Line278	A	415.04	EW
Line278	B	206.54	EW
Line278	C	268.98	EW
Line278	D	241.86	EW
Line280	A	303.3	EW
Line280	B	164.55	EW
Line280	C	241.82	EW
Line280	D	237.45	EW
Line281	A	353.94	EW
Line281	B	219.4	EW
Line281	C	198.88	EW
Line281	D	196.68	EW
Line284	A	214.28	EW
Line284	B	232.1	EW
Line284	C	230.14	EW
Line284	D	235.86	EW
Line287	A	249.4	EW
Line287	B	187.7	EW
Line287	C	251.36	EW
Line287	D	221.32	EW
Line291	A	317.28	EW
Line291	B	169.58	EW
Line291	C	231.24	EW
Line291	D	250.56	EW
Line294	A	329.4	EW
Line294	B	176.9	EW
Line294	C	247.68	EW
Line294	D	200.58	EW
Line298	A	183.96	EW
Line298	B	243.96	EW
Line298	C	233.68	EW
Line298	D	246.44	EW
Line300	A	397.28	EW
Line300	B	145.72	EW
Line300	C	234.9	EW
Line300	D	222.28	EW
Line302	A	204.56	EW
Line302	B	239.68	EW
Line302	C	216.62	EW
Line302	D	NA	EW
Line303	A	318.42	EW
Line303	B	220.4	EW
Line303	C	237.34	EW
Line303	D	220	EW
Line304	A	214.34	EW
Line304	B	192.86	EW
Line304	C	211.44	EW
Line304	D	223.94	EW
Line306	A	298.68	EW
Line306	B	182.66	EW
Line306	C	234.26	EW
Line306	D	269.5	EW
Line312	A	270.16	EW
Line312	B	152.62	EW
Line312	C	211.86	EW
Line312	D	227.12	EW
Line314	A	NA	EW
Line314	B	NA	EW
Line314	C	NA	EW
Line314	D	NA	EW
Line316	A	368.86	EW
Line316	B	210.23	EW
Line316	C	261.64	EW
Line316	D	208.26	EW
Line317	A	375.74	EW
Line317	B	220.86	EW
Line317	C	225.68	EW
Line317	D	300.37	EW
Line321	A	324.46	EW
Line321	B	228.5	EW
Line321	C	277.64	EW
Line321	D	267.9	EW
Line324	A	255.44	EW
Line324	B	254.88	EW
Line324	C	276.44	EW
Line324	D	267.12	EW
Line325	A	324.96	EW
Line325	B	237.06	EW
Line325	C	237.68	EW
Line325	D	226.2	EW
Line327	A	309.6	EW
Line327	B	227.3	EW
Line327	C	198.48	EW
Line327	D	180.18	EW
Line330	A	332.12	EW
Line330	B	232.92	EW
Line330	C	239.38	EW
Line330	D	228.6	EW
Line337	A	314.82	EW
Line337	B	277.08	EW
Line337	C	317.68	EW
Line337	D	323.64	EW
Line338	A	324	EW
Line338	B	235.28	EW
Line338	C	300.54	EW
Line338	D	282.22	EW
Line339	A	267.28	EW
Line339	B	222.74	EW
Line339	C	311.6	EW
Line339	D	298.68	EW
Line341	A	336.56	EW
Line341	B	196.38	EW
Line341	C	246.8	EW
Line341	D	272.74	EW
Line342	A	314.2	EW
Line342	B	229.52	EW
Line342	C	296.56	EW
Line342	D	250.02	EW
Line343	A	271.22	EW
Line343	B	187.92	EW
Line343	C	265.86	EW
Line343	D	224.7	EW
Line348	A	417.2	EW
Line348	B	237.76	EW
Line348	C	207.08	EW
Line348	D	245.73	EW
Line349	A	382.22	EW
Line349	B	180.08	EW
Line349	C	252.66	EW
Line349	D	280.34	EW
Line350	A	292.4	EW
Line350	B	211.18	EW
Line350	C	282.22	EW
Line350	D	238.32	EW
Line352	A	350.08	EW
Line352	B	195.16	EW
Line352	C	279.04	EW
Line352	D	272.18	EW
Line358	A	318.82	EW
Line358	B	186.76	EW
Line358	C	339.74	EW
Line358	D	340.73	EW
Line361	A	343.3	EW
Line361	B	277.8	EW
Line361	C	266.7	EW
Line361	D	225.8	EW
Line366	A	331.52	EW
Line366	B	258.1	EW
Line366	C	255.24	EW
Line366	D	228.83	EW
Line368	A	225.98	EW
Line368	B	175.06	EW
Line368	C	260.16	EW
Line368	D	283.4	EW
Line369	A	318.6	EW
Line369	B	222.46	EW
Line369	C	252.54	EW
Line369	D	227.73	EW
Line380	A	375.88	EW
Line380	B	NA	EW
Line380	C	267.12	EW
Line380	D	254.08	EW
Line382	A	317.26	EW
Line382	B	159.44	EW
Line382	C	211.54	EW
Line382	D	172.8	EW
Line384	A	291.18	EW
Line384	B	212	EW
Line384	C	234.42	EW
Line384	D	246.52	EW
Line385	A	255.26	EW
Line385	B	219.62	EW
Line385	C	187.1	EW
Line385	D	215.18	EW
Line386	A	332.02	EW
Line386	B	213.42	EW
Line386	C	254.48	EW
Line386	D	295.1	EW
Line389	A	327.3	EW
Line389	B	194.82	EW
Line389	C	242.94	EW
Line389	D	201.32	EW
Line393	A	307.9	EW
Line393	B	192.14	EW
Line393	C	190.66	EW
Line393	D	180	EW
Line408	A	260.76	EW
Line408	B	202.38	EW
Line408	C	215.16	EW
Line408	D	200.34	EW
Line414	A	291.3	EW
Line414	B	249.26	EW
Line414	C	259.83	EW
Line414	D	237.44	EW
Line416	A	290.9	EW
Line416	B	182.53	EW
Line416	C	306.84	EW
Line416	D	298.46	EW
Line417	A	441.54	EW
Line417	B	110.8	EW
Line417	C	252.72	EW
Line417	D	221.46	EW
Line425	A	312.36	EW
Line425	B	194.9	EW
Line425	C	292.9	EW
Line425	D	283.58	EW
Line426	A	323.6	EW
Line426	B	193.73	EW
Line426	C	235.98	EW
Line426	D	245.34	EW
Line429	A	319.56	EW
Line429	B	240.22	EW
Line429	C	235.52	EW
Line429	D	281.45	EW
Line431	A	296.7	EW
Line431	B	158.3	EW
Line431	C	233.32	EW
Line431	D	200.72	EW
Line436	A	295.96	EW
Line436	B	269.06	EW
Line436	C	249.94	EW
Line436	D	224.24	EW
Line441	A	276.24	EW
Line441	B	172.92	EW
Line441	C	193.58	EW
Line441	D	183	EW
Line444	A	247.28	EW
Line444	B	179.34	EW
Line444	C	234.88	EW
Line444	D	251.74	EW
Line446	A	293.78	EW
Line446	B	126.8	EW
Line446	C	249.92	EW
Line446	D	270.6	EW
Line447	A	308.36	EW
Line447	B	197.28	EW
Line447	C	269.68	EW
Line447	D	NA	EW
Line453	A	253.24	EW
Line453	B	180.43	EW
Line453	C	194.92	EW
Line453	D	265.62	EW
Line461	A	208.4	EW
Line461	B	213.38	EW
Line461	C	240.62	EW
Line461	D	221.53	EW
Line463	A	340.38	EW
Line463	B	203.1	EW
Line463	C	238.56	EW
Line463	D	250.7	EW
Line464	A	292.1	EW
Line464	B	239.15	EW
Line464	C	214.36	EW
Line464	D	203.34	EW
Line466	A	254.98	EW
Line466	B	196.24	EW
Line466	C	241.94	EW
Line466	D	176.38	EW
Line467	A	413.02	EW
Line467	B	230.66	EW
Line467	C	293.78	EW
Line467	D	288.14	EW
Line468	A	283.28	EW
Line468	B	191.58	EW
Line468	C	269.88	EW
Line468	D	200.14	EW
Line472	A	272.56	EW
Line472	B	219.36	EW
Line472	C	272.34	EW
Line472	D	104.57	EW
Line473	A	206.16	EW
Line473	B	191.72	EW
Line473	C	218.94	EW
Line473	D	253.45	EW
Line475	A	320.56	EW
Line475	B	187.68	EW
Line475	C	280.4	EW
Line475	D	200.06	EW
Line477	A	278.26	EW
Line477	B	174.46	EW
Line477	C	258.32	EW
Line477	D	256.18	EW
Line478	A	266.72	EW
Line478	B	164.2	EW
Line478	C	190.78	EW
Line478	D	195.05	EW
Line479	A	282.18	EW
Line479	B	208.94	EW
Line479	C	261.74	EW
Line479	D	221.66	EW
Line480	A	240.34	EW
Line480	B	254.3	EW
Line480	C	255.68	EW
Line480	D	297.98	EW
Line482	A	226.12	EW
Line482	B	187.2	EW
Line482	C	276.3	EW
Line482	D	247.12	EW
Line483	A	284.18	EW
Line483	B	406.7	EW
Line483	C	208.92	EW
Line483	D	169.48	EW
Line484	A	244.46	EW
Line484	B	176.85	EW
Line484	C	158.96	EW
Line484	D	206.5	EW
Line487	A	283.1	EW
Line487	B	189.42	EW
Line487	C	247.26	EW
Line487	D	135.3	EW
Line492	A	274.36	EW
Line492	B	160.2	EW
Line492	C	260.18	EW
Line492	D	245.95	EW
Line497	A	396.84	EW
Line497	B	171.38	EW
Line497	C	284.63	EW
Line497	D	249.1	EW
Line505	A	266.36	EW
Line505	B	217.32	EW
Line505	C	254.6	EW
Line505	D	270.83	EW
Line509	A	219.28	EW
Line509	B	195.12	EW
Line509	C	123.52	EW
Line509	D	253.04	EW
Line514	A	251	EW
Line514	B	210.78	EW
Line514	C	283.4	EW
Line514	D	284.78	EW
Line515	A	395.44	EW
Line515	B	189.7	EW
Line515	C	280.32	EW
Line515	D	321.75	EW
Line517	A	242.86	EW
Line517	B	240.6	EW
Line517	C	255.48	EW
Line517	D	301.08	EW
Line521	A	298	EW
Line521	B	192.62	EW
Line521	C	186.06	EW
Line521	D	191.76	EW
Line522	A	323.7	EW
Line522	B	171	EW
Line522	C	180.26	EW
Line522	D	229.04	EW
Line526	A	344.36	EW
Line526	B	200.28	EW
Line526	C	248.5	EW
Line526	D	217.22	EW
Line529	A	249.34	EW
Line529	B	181.73	EW
Line529	C	169.33	EW
Line529	D	193.38	EW
Line530	A	355.96	EW
Line530	B	121.78	EW
Line530	C	260.62	EW
Line530	D	237.28	EW
Line537	A	281.3	EW
Line537	B	174.33	EW
Line537	C	305.24	EW
Line537	D	271	EW
Line538	A	346.56	EW
Line538	B	197.46	EW
Line538	C	238.38	EW
Line538	D	223.15	EW
Line539	A	278.68	EW
Line539	B	179.4	EW
Line539	C	164.02	EW
Line539	D	251.83	EW
Line540	A	160.14	EW
Line540	B	185.2	EW
Line540	C	171.44	EW
Line540	D	243.02	EW
Line544	A	267.32	EW
Line544	B	175.24	EW
Line544	C	275.16	EW
Line544	D	259.68	EW
Line545	A	347.38	EW
Line545	B	218.2	EW
Line545	C	261.28	EW
Line545	D	184.67	EW
Line546	A	330.84	EW
Line546	B	164.44	EW
Line546	C	239.34	EW
Line546	D	234.98	EW
Line550	A	317.96	EW
Line550	B	148.05	EW
Line550	C	217.08	EW
Line550	D	268.25	EW
Line554	A	341.26	EW
Line554	B	147.66	EW
Line554	C	268.88	EW
Line554	D	245.38	EW
Line555	A	315.8	EW
Line555	B	163.82	EW
Line555	C	214.82	EW
Line555	D	226.64	EW
Line556	A	258.68	EW
Line556	B	191.32	EW
Line556	C	184.48	EW
Line556	D	207.75	EW
Line558	A	NA	EW
Line558	B	NA	EW
Line558	C	NA	EW
Line558	D	NA	EW
Line559	A	301.5	EW
Line559	B	163.98	EW
Line559	C	215	EW
Line559	D	197.43	EW
Line563	A	384.7	EW
Line563	B	218.08	EW
Line563	C	310.84	EW
Line563	D	279.18	EW
Line565	A	342.22	EW
Line565	B	242.1	EW
Line565	C	245.8	EW
Line565	D	249.4	EW
Line566	A	244.92	EW
Line566	B	229.4	EW
Line566	C	240.86	EW
Line566	D	258.34	EW
Line569	A	253.02	EW
Line569	B	166	EW
Line569	C	228.14	EW
Line569	D	232.06	EW
Line4	A	664	KNPE
Line4	B	541	KNPE
Line4	C	627	KNPE
Line4	D	515	KNPE
Line18	A	798	KNPE
Line18	B	731	KNPE
Line18	C	691	KNPE
Line18	D	612	KNPE
Line19	A	832	KNPE
Line19	B	718	KNPE
Line19	C	850	KNPE
Line19	D	839	KNPE
Line25	A	548	KNPE
Line25	B	493	KNPE
Line25	C	544	KNPE
Line25	D	456	KNPE
Line28	A	601	KNPE
Line28	B	459	KNPE
Line28	C	594	KNPE
Line28	D	484	KNPE
Line33	A	679	KNPE
Line33	B	643	KNPE
Line33	C	691	KNPE
Line33	D	577	KNPE
Line34	A	489	KNPE
Line34	B	378	KNPE
Line34	C	538	KNPE
Line34	D	608	KNPE
Line38	A	481	KNPE
Line38	B	630	KNPE
Line38	C	602	KNPE
Line38	D	613	KNPE
Line42	A	400	KNPE
Line42	B	485	KNPE
Line42	C	565	KNPE
Line42	D	578	KNPE
Line43	A	724	KNPE
Line43	B	594	KNPE
Line43	C	673	KNPE
Line43	D	678	KNPE
Line45	A	670	KNPE
Line45	B	725	KNPE
Line45	C	698	KNPE
Line45	D	624	KNPE
Line53	A	780	KNPE
Line53	B	687	KNPE
Line53	C	637	KNPE
Line53	D	648	KNPE
Line54	A	711	KNPE
Line54	B	479	KNPE
Line54	C	476	KNPE
Line54	D	535	KNPE
Line56	A	568	KNPE
Line56	B	598	KNPE
Line56	C	589	KNPE
Line56	D	557	KNPE
Line57	A	650	KNPE
Line57	B	536	KNPE
Line57	C	655	KNPE
Line57	D	616	KNPE
Line60	A	591	KNPE
Line60	B	491	KNPE
Line60	C	598	KNPE
Line60	D	653	KNPE
Line61	A	803	KNPE
Line61	B	659	KNPE
Line61	C	724	KNPE
Line61	D	655	KNPE
Line63	A	684	KNPE
Line63	B	531	KNPE
Line63	C	626	KNPE
Line63	D	588	KNPE
Line67	A	554	KNPE
Line67	B	465	KNPE
Line67	C	602	KNPE
Line67	D	526	KNPE
Line68	A	739	KNPE
Line68	B	712	KNPE
Line68	C	742	KNPE
Line68	D	716	KNPE
Line76	A	573	KNPE
Line76	B	423	KNPE
Line76	C	650	KNPE
Line76	D	571	KNPE
Line77	A	592	KNPE
Line77	B	565	KNPE
Line77	C	588	KNPE
Line77	D	656	KNPE
Line79	A	NA	KNPE
Line79	B	NA	KNPE
Line79	C	NA	KNPE
Line79	D	NA	KNPE
Line80	A	592	KNPE
Line80	B	512	KNPE
Line80	C	635	KNPE
Line80	D	560	KNPE
Line81	A	562	KNPE
Line81	B	628	KNPE
Line81	C	621	KNPE
Line81	D	659	KNPE
Line82	A	682	KNPE
Line82	B	561	KNPE
Line82	C	676	KNPE
Line82	D	584	KNPE
Line83	A	751	KNPE
Line83	B	662	KNPE
Line83	C	653	KNPE
Line83	D	571	KNPE
Line84	A	668	KNPE
Line84	B	578	KNPE
Line84	C	664	KNPE
Line84	D	650	KNPE
Line85	A	669	KNPE
Line85	B	584	KNPE
Line85	C	634	KNPE
Line85	D	585	KNPE
Line88	A	640	KNPE
Line88	B	544	KNPE
Line88	C	662	KNPE
Line88	D	788	KNPE
Line89	A	640	KNPE
Line89	B	529	KNPE
Line89	C	602	KNPE
Line89	D	538	KNPE
Line102	A	749	KNPE
Line102	B	623	KNPE
Line102	C	678	KNPE
Line102	D	763	KNPE
Line103	A	613	KNPE
Line103	B	522	KNPE
Line103	C	507	KNPE
Line103	D	544	KNPE
Line106	A	618	KNPE
Line106	B	586	KNPE
Line106	C	662	KNPE
Line106	D	560	KNPE
Line108	A	497	KNPE
Line108	B	NA	KNPE
Line108	C	515	KNPE
Line108	D	514	KNPE
Line109	A	556	KNPE
Line109	B	621	KNPE
Line109	C	657	KNPE
Line109	D	714	KNPE
Line110	A	482	KNPE
Line110	B	440	KNPE
Line110	C	596	KNPE
Line110	D	477	KNPE
Line111	A	549	KNPE
Line111	B	456	KNPE
Line111	C	577	KNPE
Line111	D	455	KNPE
Line112	A	582	KNPE
Line112	B	445	KNPE
Line112	C	633	KNPE
Line112	D	483	KNPE
Line113	A	457	KNPE
Line113	B	486	KNPE
Line113	C	547	KNPE
Line113	D	518	KNPE
Line114	A	543	KNPE
Line114	B	527	KNPE
Line114	C	580	KNPE
Line114	D	539	KNPE
Line118	A	647	KNPE
Line118	B	568	KNPE
Line118	C	808	KNPE
Line118	D	582	KNPE
Line122	A	612	KNPE
Line122	B	524	KNPE
Line122	C	657	KNPE
Line122	D	693	KNPE
Line123	A	637	KNPE
Line123	B	548	KNPE
Line123	C	706	KNPE
Line123	D	611	KNPE
Line124	A	643	KNPE
Line124	B	529	KNPE
Line124	C	651	KNPE
Line124	D	656	KNPE
Line129	A	718	KNPE
Line129	B	716	KNPE
Line129	C	709	KNPE
Line129	D	682	KNPE
Line131	A	583	KNPE
Line131	B	619	KNPE
Line131	C	716	KNPE
Line131	D	614	KNPE
Line134	A	521	KNPE
Line134	B	516	KNPE
Line134	C	473	KNPE
Line134	D	584	KNPE
Line135	A	473	KNPE
Line135	B	253	KNPE
Line135	C	529	KNPE
Line135	D	456	KNPE
Line137	A	605	KNPE
Line137	B	504	KNPE
Line137	C	624	KNPE
Line137	D	620	KNPE
Line138	A	553	KNPE
Line138	B	490	KNPE
Line138	C	485	KNPE
Line138	D	490	KNPE
Line142	A	605	KNPE
Line142	B	512	KNPE
Line142	C	557	KNPE
Line142	D	512	KNPE
Line144	A	726	KNPE
Line144	B	548	KNPE
Line144	C	634	KNPE
Line144	D	656	KNPE
Line147	A	768	KNPE
Line147	B	709	KNPE
Line147	C	732	KNPE
Line147	D	684	KNPE
Line151	A	773	KNPE
Line151	B	732	KNPE
Line151	C	816	KNPE
Line151	D	684	KNPE
Line152	A	743	KNPE
Line152	B	436	KNPE
Line152	C	732	KNPE
Line152	D	792	KNPE
Line156	A	706	KNPE
Line156	B	544	KNPE
Line156	C	648	KNPE
Line156	D	734	KNPE
Line166	A	682	KNPE
Line166	B	695	KNPE
Line166	C	580	KNPE
Line166	D	669	KNPE
Line167	A	654	KNPE
Line167	B	630	KNPE
Line167	C	627	KNPE
Line167	D	645	KNPE
Line170	A	733	KNPE
Line170	B	581	KNPE
Line170	C	698	KNPE
Line170	D	660	KNPE
Line171	A	655	KNPE
Line171	B	632	KNPE
Line171	C	669	KNPE
Line171	D	598	KNPE
Line176	A	630	KNPE
Line176	B	535	KNPE
Line176	C	553	KNPE
Line176	D	546	KNPE
Line179	A	608	KNPE
Line179	B	562	KNPE
Line179	C	590	KNPE
Line179	D	597	KNPE
Line186	A	493	KNPE
Line186	B	501	KNPE
Line186	C	526	KNPE
Line186	D	491	KNPE
Line191	A	605	KNPE
Line191	B	428	KNPE
Line191	C	566	KNPE
Line191	D	578	KNPE
Line194	A	749	KNPE
Line194	B	666	KNPE
Line194	C	672	KNPE
Line194	D	597	KNPE
Line195	A	873	KNPE
Line195	B	667	KNPE
Line195	C	804	KNPE
Line195	D	551	KNPE
Line203	A	580	KNPE
Line203	B	562	KNPE
Line203	C	577	KNPE
Line203	D	478	KNPE
Line204	A	541	KNPE
Line204	B	529	KNPE
Line204	C	625	KNPE
Line204	D	504	KNPE
Line205	A	520	KNPE
Line205	B	571	KNPE
